Time,Speed
0.4661,300
0.4662,300
0.4663,300
0.4664,300
0.4665,300
0.4666,300
0.4667,300
0.4668,300
0.4669,300
0.467,300
0.4671,300
0.4672,300
0.4673,300
0.4674,300
0.4675,300
0.4676,300
0.4677,300
0.4678,300
0.4679,300
0.468,300
0.4681,300
0.4682,300
0.4683,300
0.4684,300
0.4685,300
0.4686,300
0.4687,300
0.4688,300
0.4689,300
0.469,300
0.4691,300
0.4692,300
0.4693,300
0.4694,300
0.4695,300
0.4696,300
0.4697,300
0.4698,300
0.4699,300
0.47,300
0.4701,300
0.4702,300
0.4703,300
0.4704,300
0.4705,300
0.4706,300
0.4707,300
0.4708,300
0.4709,300
0.471,300
0.4711,300
0.4712,300
0.4713,300
0.4714,300
0.4715,300
0.4716,300
0.4717,300
0.4718,300
0.4719,300
0.472,300
0.4721,300
0.4722,300
0.4723,300
0.4724,300
0.4725,300
0.4726,300
0.4727,300
0.4728,300
0.4729,300
0.473,300
0.4731,300
0.4732,300
0.4733,300
0.4734,300
0.4735,300
0.4736,300
0.4737,300
0.4738,300
0.4739,300
0.474,300
0.4741,300
0.4742,300
0.4743,300
0.4744,300
0.4745,300
0.4746,300
0.4747,300
0.4748,300
0.4749,300
0.475,300
0.4751,300
0.4752,300
0.4753,300
0.4754,300
0.4755,300
0.4756,300
0.4757,300
0.4758,300
0.4759,300
0.476,300
0.4761,300
0.4762,300
0.4763,300
0.4764,300
0.4765,300
0.4766,300
0.4767,300
0.4768,300
0.4769,300
0.477,300
0.4771,300
0.4772,300
0.4773,300
0.4774,300
0.4775,300
0.4776,300
0.4777,300
0.4778,300
0.4779,300
0.478,300
0.4781,300
0.4782,300
0.4783,300
0.4784,300
0.4785,300
0.4786,300
0.4787,300
0.4788,300
0.4789,300
0.479,300
0.4791,300
0.4792,300
0.4793,300
0.4794,300
0.4795,300
0.4796,300
0.4797,300
0.4798,300
0.4799,300
0.48,300
0.4801,300
0.4802,300
0.4803,300
0.4804,300
0.4805,300
0.4806,300
0.4807,300
0.4808,300
0.4809,300
0.481,300
0.4811,300
0.4812,300
0.4813,300
0.4814,300
0.4815,300
0.4816,300
0.4817,300
0.4818,300
0.4819,300
0.482,300
0.4821,300
0.4822,300
0.4823,300
0.4824,300
0.4825,300
0.4826,300
0.4827,300
0.4828,300
0.4829,300
0.483,300
0.4831,300
0.4832,300
0.4833,300
0.4834,300
0.4835,300
0.4836,300
0.4837,300
0.4838,300
0.4839,300
0.484,300
0.4841,300
0.4842,300
0.4843,300
0.4844,300
0.4845,300
0.4846,300
0.4847,300
0.4848,300
0.4849,300
0.485,300
0.4851,300
0.4852,300
0.4853,300
0.4854,300
0.4855,300
0.4856,300
0.4857,300
0.4858,300
0.4859,300
0.486,300
0.4861,300
0.4862,300
0.4863,300
0.4864,300
0.4865,300
0.4866,300
0.4867,300
0.4868,300
0.4869,300
0.487,300
0.4871,300
0.4872,300
0.4873,300
0.4874,300
0.4875,300
0.4876,300
0.4877,300
0.4878,300
0.4879,300
0.488,300
0.4881,300
0.4882,300
0.4883,300
0.4884,300
0.4885,300
0.4886,300
0.4887,300
0.4888,300
0.4889,300
0.489,300
0.4891,300
0.4892,300
0.4893,300
0.4894,300
0.4895,300
0.4896,300
0.4897,300
0.4898,300
0.4899,300
0.49,300
0.4901,300
0.4902,300
0.4903,300
0.4904,300
0.4905,300
0.4906,300
0.4907,300
0.4908,300
0.4909,300
0.491,300
0.4911,300
0.4912,300
0.4913,300
0.4914,300
0.4915,300
0.4916,300
0.4917,300
0.4918,300
0.4919,300
0.492,300
0.4921,300
0.4922,300
0.4923,300
0.4924,300
0.4925,300
0.4926,300
0.4927,300
0.4928,300
0.4929,300
0.493,300
0.4931,300
0.4932,300
0.4933,300
0.4934,300
0.4935,300
0.4936,300
0.4937,300
0.4938,300
0.4939,300
0.494,300
0.4941,300
0.4942,300
0.4943,300
0.4944,300
0.4945,300
0.4946,300
0.4947,300
0.4948,300
0.4949,300
0.495,300
0.4951,300
0.4952,300
0.4953,300
0.4954,300
0.4955,300
0.4956,300
0.4957,300
0.4958,300
0.4959,300
0.496,300
0.4961,300
0.4962,300
0.4963,300
0.4964,300
0.4965,300
0.4966,300
0.4967,300
0.4968,300
0.4969,300
0.497,300
0.4971,300
0.4972,300
0.4973,300
0.4974,300
0.4975,300
0.4976,300
0.4977,300
0.4978,300
0.4979,300
0.498,300
0.4981,300
0.4982,300
0.4983,300
0.4984,300
0.4985,300
0.4986,300
0.4987,300
0.4988,300
0.4989,300
0.499,300
0.4991,300
0.4992,300
0.4993,300
0.4994,300
0.4995,300
0.4996,300
0.4997,300
0.4998,300
0.4999,300
0.5,300
0.5001,300
0.5002,300
0.5003,300
0.5004,300
0.5005,300
0.5006,300
0.5007,300
0.5008,300
0.5009,300
0.501,300
0.5011,300
0.5012,300
0.5013,300
0.5014,300
0.5015,300
0.5016,300
0.5017,300
0.5018,300
0.5019,300
0.502,300
0.5021,300
0.5022,300
0.5023,300
0.5024,300
0.5025,300
0.5026,300
0.5027,300
0.5028,300
0.5029,300
0.503,300
0.5031,300
0.5032,300
0.5033,300
0.5034,300
0.5035,300
0.5036,300
0.5037,300
0.5038,300
0.5039,300
0.504,300
0.5041,300
0.5042,300
0.5043,300
0.5044,300
0.5045,300
0.5046,300
0.5047,300
0.5048,300
0.5049,300
0.505,300
0.5051,300
0.5052,300
0.5053,300
0.5054,300
0.5055,300
0.5056,300
0.5057,300
0.5058,300
0.5059,300
0.506,300
0.5061,300
0.5062,300
0.5063,300
0.5064,300
0.5065,300
0.5066,300
0.5067,300
0.5068,300
0.5069,300
0.507,300
0.5071,300
0.5072,300
0.5073,300
0.5074,300
0.5075,300
0.5076,300
0.5077,300
0.5078,300
0.5079,300
0.508,300
0.5081,300
0.5082,300
0.5083,300
0.5084,300
0.5085,300
0.5086,300
0.5087,300
0.5088,300
0.5089,300
0.509,300
0.5091,300
0.5092,300
0.5093,300
0.5094,300
0.5095,300
0.5096,300
0.5097,300
0.5098,300
0.5099,300
0.51,300
0.5101,300
0.5102,300
0.5103,300
0.5104,300
0.5105,300
0.5106,300
0.5107,300
0.5108,300
0.5109,300
0.511,300
0.5111,300
0.5112,300
0.5113,300
0.5114,300
0.5115,300
0.5116,300
0.5117,300
0.5118,300
0.5119,300
0.512,300
0.5121,300
0.5122,300
0.5123,300
0.5124,300
0.5125,300
0.5126,300
0.5127,300
0.5128,300
0.5129,300
0.513,300
0.5131,300
0.5132,300
0.5133,300
0.5134,300
0.5135,300
0.5136,300
0.5137,300
0.5138,300
0.5139,300
0.514,300
0.5141,300
0.5142,300
0.5143,300
0.5144,300
0.5145,300
0.5146,300
0.5147,300
0.5148,300
0.5149,300
0.515,300
0.5151,300
0.5152,300
0.5153,300
0.5154,300
0.5155,300
0.5156,300
0.5157,300
0.5158,300
0.5159,300
0.516,300
0.5161,300
0.5162,300
0.5163,300
0.5164,300
0.5165,300
0.5166,300
0.5167,300
0.5168,300
0.5169,300
0.517,300
0.5171,300
0.5172,300
0.5173,300
0.5174,300
0.5175,300
0.5176,300
0.5177,300
0.5178,300
0.5179,300
0.518,300
0.5181,300
0.5182,300
0.5183,300
0.5184,300
0.5185,300
0.5186,300
0.5187,300
0.5188,300
0.5189,300
0.519,300
0.5191,300
0.5192,300
0.5193,300
0.5194,300
0.5195,300
0.5196,300
0.5197,300
0.5198,300
0.5199,300
0.52,300
0.5201,300
0.5202,300
0.5203,300
0.5204,300
0.5205,300
0.5206,300
0.5207,300
0.5208,300
0.5209,300
0.521,300
0.5211,300
0.5212,300
0.5213,300
0.5214,300
0.5215,300
0.5216,300
0.5217,300
0.5218,300
0.5219,300
0.522,300
0.5221,300
0.5222,300
0.5223,300
0.5224,300
0.5225,300
0.5226,300
0.5227,300
0.5228,300
0.5229,300
0.523,300
0.5231,300
0.5232,300
0.5233,300
0.5234,300
0.5235,300
0.5236,300
0.5237,300
0.5238,300
0.5239,300
0.524,300
0.5241,300
0.5242,300
0.5243,300
0.5244,300
0.5245,300
0.5246,300
0.5247,300
0.5248,300
0.5249,300
0.525,300
0.5251,300
0.5252,300
0.5253,300
0.5254,300
0.5255,300
0.5256,300
0.5257,300
0.5258,300
0.5259,300
0.526,300
0.5261,300
0.5262,300
0.5263,300
0.5264,300
0.5265,300
0.5266,300
0.5267,300
0.5268,300
0.5269,300
0.527,300
0.5271,300
0.5272,300
0.5273,300
0.5274,300
0.5275,300
0.5276,300
0.5277,300
0.5278,300
0.5279,300
0.528,300
0.5281,300
0.5282,300
0.5283,300
0.5284,300
0.5285,300
0.5286,300
0.5287,300
0.5288,300
0.5289,300
0.529,300
0.5291,300
0.5292,300
0.5293,300
0.5294,300
0.5295,300
0.5296,300
0.5297,300
0.5298,300
0.5299,300
0.53,300
0.5301,300
0.5302,300
0.5303,300
0.5304,300
0.5305,300
0.5306,300
0.5307,300
0.5308,300
0.5309,300
0.531,300
0.5311,300
0.5312,300
0.5313,300
0.5314,300
0.5315,300
0.5316,300
0.5317,300
0.5318,300
0.5319,300
0.532,300
0.5321,300
0.5322,300
0.5323,300
0.5324,300
0.5325,300
0.5326,300
0.5327,300
0.5328,300
0.5329,300
0.533,300
0.5331,300
0.5332,300
0.5333,300
0.5334,300
0.5335,300
0.5336,300
0.5337,300
0.5338,300
0.5339,300
0.534,300
0.5341,300
0.5342,300
0.5343,300
0.5344,300
0.5345,300
0.5346,300
0.5347,300
0.5348,300
0.5349,300
0.535,300
0.5351,300
0.5352,300
0.5353,300
0.5354,300
0.5355,300
0.5356,300
0.5357,300
0.5358,300
0.5359,300
0.536,300
0.5361,300
0.5362,300
0.5363,300
0.5364,300
0.5365,300
0.5366,300
0.5367,300
0.5368,300
0.5369,300
0.537,300
0.5371,300
0.5372,300
0.5373,300
0.5374,300
0.5375,300
0.5376,300
0.5377,300
0.5378,300
0.5379,300
0.538,300
0.5381,300
0.5382,300
0.5383,300
0.5384,300
0.5385,300
0.5386,300
0.5387,300
0.5388,300
0.5389,300
0.539,300
0.5391,300
0.5392,300
0.5393,300
0.5394,300
0.5395,300
0.5396,300
0.5397,300
0.5398,300
0.5399,300
0.54,300
0.5401,300
0.5402,300
0.5403,300
0.5404,300
0.5405,300
0.5406,300
0.5407,300
0.5408,300
0.5409,300
0.541,300
0.5411,300
0.5412,300
0.5413,300
0.5414,300
0.5415,300
0.5416,300
0.5417,300
0.5418,300
0.5419,300
0.542,300
0.5421,300
0.5422,300
0.5423,300
0.5424,300
0.5425,300
0.5426,300
0.5427,300
0.5428,300
0.5429,300
0.543,300
0.5431,300
0.5432,300
0.5433,300
0.5434,300
0.5435,300
0.5436,300
0.5437,300
0.5438,300
0.5439,300
0.544,300
0.5441,300
0.5442,300
0.5443,300
0.5444,300
0.5445,300
0.5446,300
0.5447,300
0.5448,300
0.5449,300
0.545,300
0.5451,300
0.5452,300
0.5453,300
0.5454,300
0.5455,300
0.5456,300
0.5457,300
0.5458,300
0.5459,300
0.546,300
0.5461,300
0.5462,300
0.5463,300
0.5464,300
0.5465,300
0.5466,300
0.5467,300
0.5468,300
0.5469,300
0.547,300
0.5471,300
0.5472,300
0.5473,300
0.5474,300
0.5475,300
0.5476,300
0.5477,300
0.5478,300
0.5479,300
0.548,300
0.5481,300
0.5482,300
0.5483,300
0.5484,300
0.5485,300
0.5486,300
0.5487,300
0.5488,300
0.5489,300
0.549,300
0.5491,300
0.5492,300
0.5493,300
0.5494,300
0.5495,300
0.5496,300
0.5497,300
0.5498,300
0.5499,300
0.55,300
0.5501,300
0.5502,300
0.5503,300
0.5504,300
0.5505,300
0.5506,300
0.5507,300
0.5508,300
0.5509,300
0.551,300
0.5511,300
0.5512,300
0.5513,300
0.5514,300
0.5515,300
0.5516,300
0.5517,300
0.5518,300
0.5519,300
0.552,300
0.5521,300
0.5522,300
0.5523,300
0.5524,300
0.5525,300
0.5526,300
0.5527,300
0.5528,300
0.5529,300
0.553,300
0.5531,300
0.5532,300
0.5533,300
0.5534,300
0.5535,300
0.5536,300
0.5537,300
0.5538,300
0.5539,300
0.554,300
0.5541,300
0.5542,300
0.5543,300
0.5544,300
0.5545,300
0.5546,300
0.5547,300
0.5548,300
0.5549,300
0.555,300
0.5551,300
0.5552,300
0.5553,300
0.5554,300
0.5555,300
0.5556,300
0.5557,300
0.5558,300
0.5559,300
0.556,300
0.5561,300
0.5562,300
0.5563,300
0.5564,300
0.5565,300
0.5566,300
0.5567,300
0.5568,300
0.5569,300
0.557,300
0.5571,300
0.5572,300
0.5573,300
0.5574,300
0.5575,300
0.5576,300
0.5577,300
0.5578,300
0.5579,300
0.558,300
0.5581,300
0.5582,300
0.5583,300
0.5584,300
0.5585,300
0.5586,300
0.5587,300
0.5588,300
0.5589,300
0.559,300
0.5591,300
0.5592,300
0.5593,300
0.5594,300
0.5595,300
0.5596,300
0.5597,300
0.5598,300
0.5599,300
0.56,300
0.5601,300
0.5602,300
0.5603,300
0.5604,300
0.5605,300
0.5606,300
0.5607,300
0.5608,300
0.5609,300
0.561,300
0.5611,300
0.5612,300
0.5613,300
0.5614,300
0.5615,300
0.5616,300
0.5617,300
0.5618,300
0.5619,300
0.562,300
0.5621,300
0.5622,300
0.5623,300
0.5624,300
0.5625,300
0.5626,300
0.5627,300
0.5628,300
0.5629,300
0.563,300
0.5631,300
0.5632,300
0.5633,300
0.5634,300
0.5635,300
0.5636,300
0.5637,300
0.5638,300
0.5639,300
0.564,300
0.5641,300
0.5642,300
0.5643,300
0.5644,300
0.5645,300
0.5646,300
0.5647,300
0.5648,300
0.5649,300
0.565,300
0.5651,300
0.5652,300
0.5653,300
0.5654,300
0.5655,300
0.5656,300
0.5657,300
0.5658,300
0.5659,300
0.566,300
0.5661,300
0.5662,300
0.5663,300
0.5664,300
0.5665,300
0.5666,300
0.5667,300
0.5668,300
0.5669,300
0.567,300
0.5671,300
0.5672,300
0.5673,300
0.5674,300
0.5675,300
0.5676,300
0.5677,300
0.5678,300
0.5679,300
0.568,300
0.5681,300
0.5682,300
0.5683,300
0.5684,300
0.5685,300
0.5686,300
0.5687,300
0.5688,300
0.5689,300
0.569,300
0.5691,300
0.5692,300
0.5693,300
0.5694,300
0.5695,300
0.5696,300
0.5697,300
0.5698,300
0.5699,300
0.57,300
0.5701,300
0.5702,300
0.5703,300
0.5704,300
0.5705,300
0.5706,300
0.5707,300
0.5708,300
0.5709,300
0.571,300
0.5711,300
0.5712,300
0.5713,300
0.5714,300
0.5715,300
0.5716,300
0.5717,300
0.5718,300
0.5719,300
0.572,300
0.5721,300
0.5722,300
0.5723,300
0.5724,300
0.5725,300
0.5726,300
0.5727,300
0.5728,300
0.5729,300
0.573,300
0.5731,300
0.5732,300
0.5733,300
0.5734,300
0.5735,300
0.5736,300
0.5737,300
0.5738,300
0.5739,300
0.574,300
0.5741,300
0.5742,300
0.5743,300
0.5744,300
0.5745,300
0.5746,300
0.5747,300
0.5748,300
0.5749,300
0.575,300
0.5751,300
0.5752,300
0.5753,300
0.5754,300
0.5755,300
0.5756,300
0.5757,300
0.5758,300
0.5759,300
0.576,300
0.5761,300
0.5762,300
0.5763,300
0.5764,300
0.5765,300
0.5766,300
0.5767,300
0.5768,300
0.5769,300
0.577,300
0.5771,300
0.5772,300
0.5773,300
0.5774,300
0.5775,300
0.5776,300
0.5777,300
0.5778,300
0.5779,300
0.578,300
0.5781,300
0.5782,300
0.5783,300
0.5784,300
0.5785,300
0.5786,300
0.5787,300
0.5788,300
0.5789,300
0.579,300
0.5791,300
0.5792,300
0.5793,300
0.5794,300
0.5795,300
0.5796,300
0.5797,300
0.5798,300
0.5799,300
0.58,300
0.5801,300
0.5802,300
0.5803,300
0.5804,300
0.5805,300
0.5806,300
0.5807,300
0.5808,300
0.5809,300
0.581,300
0.5811,300
0.5812,300
0.5813,300
0.5814,300
0.5815,300
0.5816,300
0.5817,300
0.5818,300
0.5819,300
0.582,300
0.5821,300
0.5822,300
0.5823,300
0.5824,300
0.5825,300
0.5826,300
0.5827,300
0.5828,300
0.5829,300
0.583,300
0.5831,300
0.5832,300
0.5833,300
0.5834,300
0.5835,300
0.5836,300
0.5837,300
0.5838,300
0.5839,300
0.584,300
0.5841,300
0.5842,300
0.5843,300
0.5844,300
0.5845,300
0.5846,300
0.5847,300
0.5848,300
0.5849,300
0.585,300
0.5851,300
0.5852,300
0.5853,300
0.5854,300
0.5855,300
0.5856,300
0.5857,300
0.5858,300
0.5859,300
0.586,300
0.5861,300
0.5862,300
0.5863,300
0.5864,300
0.5865,300
0.5866,300
0.5867,300
0.5868,300
0.5869,300
0.587,300
0.5871,300
0.5872,300
0.5873,300
0.5874,300
0.5875,300
0.5876,300
0.5877,300
0.5878,300
0.5879,300
0.588,300
0.5881,300
0.5882,300
0.5883,300
0.5884,300
0.5885,300
0.5886,300
0.5887,300
0.5888,300
0.5889,300
0.589,300
0.5891,300
0.5892,300
0.5893,300
0.5894,300
0.5895,300
0.5896,300
0.5897,300
0.5898,300
0.5899,300
0.59,300
0.5901,300
0.5902,300
0.5903,300
0.5904,300
0.5905,300
0.5906,300
0.5907,300
0.5908,300
0.5909,300
0.591,300
0.5911,300
0.5912,300
0.5913,300
0.5914,300
0.5915,300
0.5916,300
0.5917,300
0.5918,300
0.5919,300
0.592,300
0.5921,300
0.5922,300
0.5923,300
0.5924,300
0.5925,300
0.5926,300
0.5927,300
0.5928,300
0.5929,300
0.593,300
0.5931,300
0.5932,300
0.5933,300
0.5934,300
0.5935,300
0.5936,300
0.5937,300
0.5938,300
0.5939,300
0.594,300
0.5941,300
0.5942,300
0.5943,300
0.5944,300
0.5945,300
0.5946,300
0.5947,300
0.5948,300
0.5949,300
0.595,300
0.5951,300
0.5952,300
0.5953,300
0.5954,300
0.5955,300
0.5956,300
0.5957,300
0.5958,300
0.5959,300
0.596,300
0.5961,300
0.5962,300
0.5963,300
0.5964,300
0.5965,300
0.5966,300
0.5967,300
0.5968,300
0.5969,300
0.597,300
0.5971,300
0.5972,300
0.5973,300
0.5974,300
0.5975,300
0.5976,300
0.5977,300
0.5978,300
0.5979,300
0.598,300
0.5981,300
0.5982,300
0.5983,300
0.5984,300
0.5985,300
0.5986,300
0.5987,300
0.5988,300
0.5989,300
0.599,300
0.5991,300
0.5992,300
0.5993,300
0.5994,300
0.5995,300
0.5996,300
0.5997,300
0.5998,300
0.5999,300
0.6,300
0.6001,300
0.6002,300
0.6003,300
0.6004,300
0.6005,300
0.6006,300
0.6007,300
0.6008,300
0.6009,300
0.601,300
0.6011,300
0.6012,300
0.6013,300
0.6014,300
0.6015,300
0.6016,300
0.6017,300
0.6018,300
0.6019,300
0.602,300
0.6021,300
0.6022,300
0.6023,300
0.6024,300
0.6025,300
0.6026,300
0.6027,300
0.6028,300
0.6029,300
0.603,300
0.6031,300
0.6032,300
0.6033,300
0.6034,300
0.6035,300
0.6036,300
0.6037,300
0.6038,300
0.6039,300
0.604,300
0.6041,300
0.6042,300
0.6043,300
0.6044,300
0.6045,300
0.6046,300
0.6047,300
0.6048,300
0.6049,300
0.605,300
0.6051,300
0.6052,300
0.6053,300
0.6054,300
0.6055,300
0.6056,300
0.6057,300
0.6058,300
0.6059,300
0.606,300
0.6061,300
0.6062,300
0.6063,300
0.6064,300
0.6065,300
0.6066,300
0.6067,300
0.6068,300
0.6069,300
0.607,300
0.6071,300
0.6072,300
0.6073,300
0.6074,300
0.6075,300
0.6076,300
0.6077,300
0.6078,300
0.6079,300
0.608,300
0.6081,300
0.6082,300
0.6083,300
0.6084,300
0.6085,300
0.6086,300
0.6087,300
0.6088,300
0.6089,300
0.609,300
0.6091,300
0.6092,300
0.6093,300
0.6094,300
0.6095,300
0.6096,300
0.6097,300
0.6098,300
0.6099,300
0.61,300
0.6101,300
0.6102,300
0.6103,300
0.6104,300
0.6105,300
0.6106,300
0.6107,300
0.6108,300
0.6109,300
0.611,300
0.6111,300
0.6112,300
0.6113,300
0.6114,300
0.6115,300
0.6116,300
0.6117,300
0.6118,300
0.6119,300
0.612,300
0.6121,300
0.6122,300
0.6123,300
0.6124,300
0.6125,300
0.6126,300
0.6127,300
0.6128,300
0.6129,300
0.613,300
0.6131,300
0.6132,300
0.6133,300
0.6134,300
0.6135,300
0.6136,300
0.6137,300
0.6138,300
0.6139,300
0.614,300
0.6141,300
0.6142,300
0.6143,300
0.6144,300
0.6145,300
0.6146,300
0.6147,300
0.6148,300
0.6149,300
0.615,300
0.6151,300
0.6152,300
0.6153,300
0.6154,300
0.6155,300
0.6156,300
0.6157,300
0.6158,300
0.6159,300
0.616,300
0.6161,300
0.6162,300
0.6163,300
0.6164,300
0.6165,300
0.6166,300
0.6167,300
0.6168,300
0.6169,300
0.617,300
0.6171,300
0.6172,300
0.6173,300
0.6174,300
0.6175,300
0.6176,300
0.6177,300
0.6178,300
0.6179,300
0.618,300
0.6181,300
0.6182,300
0.6183,300
0.6184,300
0.6185,300
0.6186,300
0.6187,300
0.6188,300
0.6189,300
0.619,300
0.6191,300
0.6192,300
0.6193,300
0.6194,300
0.6195,300
0.6196,300
0.6197,300
0.6198,300
0.6199,300
0.62,300
0.6201,300
0.6202,300
0.6203,300
0.6204,300
0.6205,300
0.6206,300
0.6207,300
0.6208,300
0.6209,300
0.621,300
0.6211,300
0.6212,300
0.6213,300
0.6214,300
0.6215,300
0.6216,300
0.6217,300
0.6218,300
0.6219,300
0.622,300
0.6221,300
0.6222,300
0.6223,300
0.6224,300
0.6225,300
0.6226,300
0.6227,300
0.6228,300
0.6229,300
0.623,300
0.6231,300
0.6232,300
0.6233,300
0.6234,300
0.6235,300
0.6236,300
0.6237,300
0.6238,300
0.6239,300
0.624,300
0.6241,300
0.6242,300
0.6243,300
0.6244,300
0.6245,300
0.6246,300
0.6247,300
0.6248,300
0.6249,300
0.625,300
0.6251,300
0.6252,300
0.6253,300
0.6254,300
0.6255,300
0.6256,300
0.6257,300
0.6258,300
0.6259,300
0.626,300
0.6261,300
0.6262,300
0.6263,300
0.6264,300
0.6265,300
0.6266,300
0.6267,300
0.6268,300
0.6269,300
0.627,300
0.6271,300
0.6272,300
0.6273,300
0.6274,300
0.6275,300
0.6276,300
0.6277,300
0.6278,300
0.6279,300
0.628,300
0.6281,300
0.6282,300
0.6283,300
0.6284,300
0.6285,300
0.6286,300
0.6287,300
0.6288,300
0.6289,300
0.629,300
0.6291,300
0.6292,300
0.6293,300
0.6294,300
0.6295,300
0.6296,300
0.6297,300
0.6298,300
0.6299,300
0.63,300
0.6301,300
0.6302,300
0.6303,300
0.6304,300
0.6305,300
0.6306,300
0.6307,300
0.6308,300
0.6309,300
0.631,300
0.6311,300
0.6312,300
0.6313,300
0.6314,300
0.6315,300
0.6316,300
0.6317,300
0.6318,300
0.6319,300
0.632,300
0.6321,300
0.6322,300
0.6323,300
0.6324,300
0.6325,300
0.6326,300
0.6327,300
0.6328,300
0.6329,300
0.633,300
0.6331,300
0.6332,300
0.6333,300
0.6334,300
0.6335,300
0.6336,300
0.6337,300
0.6338,300
0.6339,300
0.634,300
0.6341,300
0.6342,300
0.6343,300
0.6344,300
0.6345,300
0.6346,300
0.6347,300
0.6348,300
0.6349,300
0.635,300
0.6351,300
0.6352,300
0.6353,300
0.6354,300
0.6355,300
0.6356,300
0.6357,300
0.6358,300
0.6359,300
0.636,300
0.6361,300
0.6362,300
0.6363,300
0.6364,300
0.6365,300
0.6366,300
0.6367,300
0.6368,300
0.6369,300
0.637,300
0.6371,300
0.6372,300
0.6373,300
0.6374,300
0.6375,300
0.6376,300
0.6377,300
0.6378,300
0.6379,300
0.638,300
0.6381,300
0.6382,300
0.6383,300
0.6384,300
0.6385,300
0.6386,300
0.6387,300
0.6388,300
0.6389,300
0.639,300
0.6391,300
0.6392,300
0.6393,300
0.6394,300
0.6395,300
0.6396,300
0.6397,300
0.6398,300
0.6399,300
0.64,300
0.6401,300
0.6402,300
0.6403,300
0.6404,300
0.6405,300
0.6406,300
0.6407,300
0.6408,300
0.6409,300
0.641,300
0.6411,300
0.6412,300
0.6413,300
0.6414,300
0.6415,300
0.6416,300
0.6417,300
0.6418,300
0.6419,300
0.642,300
0.6421,300
0.6422,300
0.6423,300
0.6424,300
0.6425,300
0.6426,300
0.6427,300
0.6428,300
0.6429,300
0.643,300
0.6431,300
0.6432,300
0.6433,300
0.6434,300
0.6435,300
0.6436,300
0.6437,300
0.6438,300
0.6439,300
0.644,300
0.6441,300
0.6442,300
0.6443,300
0.6444,300
0.6445,300
0.6446,300
0.6447,300
0.6448,300
0.6449,300
0.645,300
0.6451,300
0.6452,300
0.6453,300
0.6454,300
0.6455,300
0.6456,300
0.6457,300
0.6458,300
0.6459,300
0.646,300
0.6461,300
0.6462,300
0.6463,300
0.6464,300
0.6465,300
0.6466,300
0.6467,300
0.6468,300
0.6469,300
0.647,300
0.6471,300
0.6472,300
0.6473,300
0.6474,300
0.6475,300
0.6476,300
0.6477,300
0.6478,300
0.6479,300
0.648,300
0.6481,300
0.6482,300
0.6483,300
0.6484,300
0.6485,300
0.6486,300
0.6487,300
0.6488,300
0.6489,300
0.649,300
0.6491,300
0.6492,300
0.6493,300
0.6494,300
0.6495,300
0.6496,300
0.6497,300
0.6498,300
0.6499,300
0.65,300
0.6501,300
0.6502,300
0.6503,300
0.6504,300
0.6505,300
0.6506,300
0.6507,300
0.6508,300
0.6509,300
0.651,300
0.6511,300
0.6512,300
0.6513,300
0.6514,300
0.6515,300
0.6516,300
0.6517,300
0.6518,300
0.6519,300
0.652,300
0.6521,300
0.6522,300
0.6523,300
0.6524,300
0.6525,300
0.6526,300
0.6527,300
0.6528,300
0.6529,300
0.653,300
0.6531,300
0.6532,300
0.6533,300
0.6534,300
0.6535,300
0.6536,300
0.6537,300
0.6538,300
0.6539,300
0.654,300
0.6541,300
0.6542,300
0.6543,300
0.6544,300
0.6545,300
0.6546,300
0.6547,300
0.6548,300
0.6549,300
0.655,300
0.6551,300
0.6552,300
0.6553,300
0.6554,300
0.6555,300
0.6556,300
0.6557,300
0.6558,300
0.6559,300
0.656,300
0.6561,300
0.6562,300
0.6563,300
0.6564,300
0.6565,300
0.6566,300
0.6567,300
0.6568,300
0.6569,300
0.657,300
0.6571,300
0.6572,300
0.6573,300
0.6574,300
0.6575,300
0.6576,300
0.6577,300
0.6578,300
0.6579,300
0.658,300
0.6581,300
0.6582,300
0.6583,300
0.6584,300
0.6585,300
0.6586,300
0.6587,300
0.6588,300
0.6589,300
0.659,300
0.6591,300
0.6592,300
0.6593,300
0.6594,300
0.6595,300
0.6596,300
0.6597,300
0.6598,300
0.6599,300
0.66,300
0.6601,300
0.6602,300
0.6603,300
0.6604,300
0.6605,300
0.6606,300
0.6607,300
0.6608,300
0.6609,300
0.661,300
0.6611,300
0.6612,300
0.6613,300
0.6614,300
0.6615,300
0.6616,300
0.6617,300
0.6618,300
0.6619,300
0.662,300
0.6621,300
0.6622,300
0.6623,300
0.6624,300
0.6625,300
0.6626,300
0.6627,300
0.6628,300
0.6629,300
0.663,300
0.6631,300
0.6632,300
0.6633,300
0.6634,300
0.6635,300
0.6636,300
0.6637,300
0.6638,300
0.6639,300
0.664,300
0.6641,300
0.6642,300
0.6643,300
0.6644,300
0.6645,300
0.6646,300
0.6647,300
0.6648,300
0.6649,300
0.665,300
0.6651,300
0.6652,300
0.6653,300
0.6654,300
0.6655,300
0.6656,300
0.6657,300
0.6658,300
0.6659,300
0.666,300
0.6661,300
0.6662,300
0.6663,300
0.6664,300
0.6665,300
0.6666,300
0.6667,300
0.6668,300
0.6669,300
0.667,300
0.6671,300
0.6672,300
0.6673,300
0.6674,300
0.6675,300
0.6676,300
0.6677,300
0.6678,300
0.6679,300
0.668,300
0.6681,300
0.6682,300
0.6683,300
0.6684,300
0.6685,300
0.6686,300
0.6687,300
