Time,Data
0.39092,300
0.39094,300
0.39096,300
0.39098,300
0.391,300
0.39102,300
0.39104,300
0.39106,300
0.39108,300
0.3911,300
0.39112,300
0.39114,300
0.39116,300
0.39118,300
0.3912,300
0.39122,300
0.39124,300
0.39126,300
0.39128,300
0.3913,300
0.39132,300
0.39134,300
0.39136,300
0.39138,300
0.3914,300
0.39142,300
0.39144,300
0.39146,300
0.39148,300
0.3915,300
0.39152,300
0.39154,300
0.39156,300
0.39158,300
0.3916,300
0.39162,300
0.39164,300
0.39166,300
0.39168,300
0.3917,300
0.39172,300
0.39174,300
0.39176,300
0.39178,300
0.3918,300
0.39182,300
0.39184,300
0.39186,300
0.39188,300
0.3919,300
0.39192,300
0.39194,300
0.39196,300
0.39198,300
0.392,300
0.39202,300
0.39204,300
0.39206,300
0.39208,300
0.3921,300
0.39212,300
0.39214,300
0.39216,300
0.39218,300
0.3922,300
0.39222,300
0.39224,300
0.39226,300
0.39228,300
0.3923,300
0.39232,300
0.39234,300
0.39236,300
0.39238,300
0.3924,300
0.39242,300
0.39244,300
0.39246,300
0.39248,300
0.3925,300
0.39252,300
0.39254,300
0.39256,300
0.39258,300
0.3926,300
0.39262,300
0.39264,300
0.39266,300
0.39268,300
0.3927,300
0.39272,300
0.39274,300
0.39276,300
0.39278,300
0.3928,300
0.39282,300
0.39284,300
0.39286,300
0.39288,300
0.3929,300
0.39292,300
0.39294,300
0.39296,300
0.39298,300
0.393,300
0.39302,300
0.39304,300
0.39306,300
0.39308,300
0.3931,300
0.39312,300
0.39314,300
0.39316,300
0.39318,300
0.3932,300
0.39322,300
0.39324,300
0.39326,300
0.39328,300
0.3933,300
0.39332,300
0.39334,300
0.39336,300
0.39338,300
0.3934,300
0.39342,300
0.39344,300
0.39346,300
0.39348,300
0.3935,300
0.39352,300
0.39354,300
0.39356,300
0.39358,300
0.3936,300
0.39362,300
0.39364,300
0.39366,300
0.39368,300
0.3937,300
0.39372,300
0.39374,300
0.39376,300
0.39378,300
0.3938,300
0.39382,300
0.39384,300
0.39386,300
0.39388,300
0.3939,300
0.39392,300
0.39394,300
0.39396,300
0.39398,300
0.394,300
0.39402,300
0.39404,300
0.39406,300
0.39408,300
0.3941,300
0.39412,300
0.39414,300
0.39416,300
0.39418,300
0.3942,300
0.39422,300
0.39424,300
0.39426,300
0.39428,300
0.3943,300
0.39432,300
0.39434,300
0.39436,300
0.39438,300
0.3944,300
0.39442,300
0.39444,300
0.39446,300
0.39448,300
0.3945,300
0.39452,300
0.39454,300
0.39456,300
0.39458,300
0.3946,300
0.39462,300
0.39464,300
0.39466,300
0.39468,300
0.3947,300
0.39472,300
0.39474,300
0.39476,300
0.39478,300
0.3948,300
0.39482,300
0.39484,300
0.39486,300
0.39488,300
0.3949,300
0.39492,300
0.39494,300
0.39496,300
0.39498,300
0.395,300
0.39502,300
0.39504,300
0.39506,300
0.39508,300
0.3951,300
0.39512,300
0.39514,300
0.39516,300
0.39518,300
0.3952,300
0.39522,300
0.39524,300
0.39526,300
0.39528,300
0.3953,300
0.39532,300
0.39534,300
0.39536,300
0.39538,300
0.3954,300
0.39542,300
0.39544,300
0.39546,300
0.39548,300
0.3955,300
0.39552,300
0.39554,300
0.39556,300
0.39558,300
0.3956,300
0.39562,300
0.39564,300
0.39566,300
0.39568,300
0.3957,300
0.39572,300
0.39574,300
0.39576,300
0.39578,300
0.3958,300
0.39582,300
0.39584,300
0.39586,300
0.39588,300
0.3959,300
0.39592,300
0.39594,300
0.39596,300
0.39598,300
0.396,300
0.39602,300
0.39604,300
0.39606,300
0.39608,300
0.3961,300
0.39612,300
0.39614,300
0.39616,300
0.39618,300
0.3962,300
0.39622,300
0.39624,300
0.39626,300
0.39628,300
0.3963,300
0.39632,300
0.39634,300
0.39636,300
0.39638,300
0.3964,300
0.39642,300
0.39644,300
0.39646,300
0.39648,300
0.3965,300
0.39652,300
0.39654,300
0.39656,300
0.39658,300
0.3966,300
0.39662,300
0.39664,300
0.39666,300
0.39668,300
0.3967,300
0.39672,300
0.39674,300
0.39676,300
0.39678,300
0.3968,300
0.39682,300
0.39684,300
0.39686,300
0.39688,300
0.3969,300
0.39692,300
0.39694,300
0.39696,300
0.39698,300
0.397,300
0.39702,300
0.39704,300
0.39706,300
0.39708,300
0.3971,300
0.39712,300
0.39714,300
0.39716,300
0.39718,300
0.3972,300
0.39722,300
0.39724,300
0.39726,300
0.39728,300
0.3973,300
0.39732,300
0.39734,300
0.39736,300
0.39738,300
0.3974,300
0.39742,300
0.39744,300
0.39746,300
0.39748,300
0.3975,300
0.39752,300
0.39754,300
0.39756,300
0.39758,300
0.3976,300
0.39762,300
0.39764,300
0.39766,300
0.39768,300
0.3977,300
0.39772,300
0.39774,300
0.39776,300
0.39778,300
0.3978,300
0.39782,300
0.39784,300
0.39786,300
0.39788,300
0.3979,300
0.39792,300
0.39794,300
0.39796,300
0.39798,300
0.398,300
0.39802,300
0.39804,300
0.39806,300
0.39808,300
0.3981,300
0.39812,300
0.39814,300
0.39816,300
0.39818,300
0.3982,300
0.39822,300
0.39824,300
0.39826,300
0.39828,300
0.3983,300
0.39832,300
0.39834,300
0.39836,300
0.39838,300
0.3984,300
0.39842,300
0.39844,300
0.39846,300
0.39848,300
0.3985,300
0.39852,300
0.39854,300
0.39856,300
0.39858,300
0.3986,300
0.39862,300
0.39864,300
0.39866,300
0.39868,300
0.3987,300
0.39872,300
0.39874,300
0.39876,300
0.39878,300
0.3988,300
0.39882,300
0.39884,300
0.39886,300
0.39888,300
0.3989,300
0.39892,300
0.39894,300
0.39896,300
0.39898,300
0.399,300
0.39902,300
0.39904,300
0.39906,300
0.39908,300
0.3991,300
0.39912,300
0.39914,300
0.39916,300
0.39918,300
0.3992,300
0.39922,300
0.39924,300
0.39926,300
0.39928,300
0.3993,300
0.39932,300
0.39934,300
0.39936,300
0.39938,300
0.3994,300
0.39942,300
0.39944,300
0.39946,300
0.39948,300
0.3995,300
0.39952,300
0.39954,300
0.39956,300
0.39958,300
0.3996,300
0.39962,300
0.39964,300
0.39966,300
0.39968,300
0.3997,300
0.39972,300
0.39974,300
0.39976,300
0.39978,300
0.3998,300
0.39982,300
0.39984,300
0.39986,300
0.39988,300
0.3999,300
0.39992,300
0.39994,300
0.39996,300
0.39998,300
0.4,300
0.40002,300
0.40004,300
0.40006,300
0.40008,300
0.4001,300
0.40012,300
0.40014,300
0.40016,300
0.40018,300
0.4002,300
0.40022,300
0.40024,300
0.40026,300
0.40028,300
0.4003,300
0.40032,300
0.40034,300
0.40036,300
0.40038,300
0.4004,300
0.40042,300
0.40044,300
0.40046,300
0.40048,300
0.4005,300
0.40052,300
0.40054,300
0.40056,300
0.40058,300
0.4006,300
0.40062,300
0.40064,300
0.40066,300
0.40068,300
0.4007,300
0.40072,300
0.40074,300
0.40076,300
0.40078,300
0.4008,300
0.40082,300
0.40084,300
0.40086,300
0.40088,300
0.4009,300
0.40092,300
0.40094,300
0.40096,300
0.40098,300
0.401,300
0.40102,300
0.40104,300
0.40106,300
0.40108,300
0.4011,300
0.40112,300
0.40114,300
0.40116,300
0.40118,300
0.4012,300
0.40122,300
0.40124,300
0.40126,300
0.40128,300
0.4013,300
0.40132,300
0.40134,300
0.40136,300
0.40138,300
0.4014,300
0.40142,300
0.40144,300
0.40146,300
0.40148,300
0.4015,300
0.40152,300
0.40154,300
0.40156,300
0.40158,300
0.4016,300
0.40162,300
0.40164,300
0.40166,300
0.40168,300
0.4017,300
0.40172,300
0.40174,300
0.40176,300
0.40178,300
0.4018,300
0.40182,300
0.40184,300
0.40186,300
0.40188,300
0.4019,300
0.40192,300
0.40194,300
0.40196,300
0.40198,300
0.402,300
0.40202,300
0.40204,300
0.40206,300
0.40208,300
0.4021,300
0.40212,300
0.40214,300
0.40216,300
0.40218,300
0.4022,300
0.40222,300
0.40224,300
0.40226,300
0.40228,300
0.4023,300
0.40232,300
0.40234,300
0.40236,300
0.40238,300
0.4024,300
0.40242,300
0.40244,300
0.40246,300
0.40248,300
0.4025,300
0.40252,300
0.40254,300
0.40256,300
0.40258,300
0.4026,300
0.40262,300
0.40264,300
0.40266,300
0.40268,300
0.4027,300
0.40272,300
0.40274,300
0.40276,300
0.40278,300
0.4028,300
0.40282,300
0.40284,300
0.40286,300
0.40288,300
0.4029,300
0.40292,300
0.40294,300
0.40296,300
0.40298,300
0.403,300
0.40302,300
0.40304,300
0.40306,300
0.40308,300
0.4031,300
0.40312,300
0.40314,300
0.40316,300
0.40318,300
0.4032,300
0.40322,300
0.40324,300
0.40326,300
0.40328,300
0.4033,300
0.40332,300
0.40334,300
0.40336,300
0.40338,300
0.4034,300
0.40342,300
0.40344,300
0.40346,300
0.40348,300
0.4035,300
0.40352,300
0.40354,300
0.40356,300
0.40358,300
0.4036,300
0.40362,300
0.40364,300
0.40366,300
0.40368,300
0.4037,300
0.40372,300
0.40374,300
0.40376,300
0.40378,300
0.4038,300
0.40382,300
0.40384,300
0.40386,300
0.40388,300
0.4039,300
0.40392,300
0.40394,300
0.40396,300
0.40398,300
0.404,300
0.40402,300
0.40404,300
0.40406,300
0.40408,300
0.4041,300
0.40412,300
0.40414,300
0.40416,300
0.40418,300
0.4042,300
0.40422,300
0.40424,300
0.40426,300
0.40428,300
0.4043,300
0.40432,300
0.40434,300
0.40436,300
0.40438,300
0.4044,300
0.40442,300
0.40444,300
0.40446,300
0.40448,300
0.4045,300
0.40452,300
0.40454,300
0.40456,300
0.40458,300
0.4046,300
0.40462,300
0.40464,300
0.40466,300
0.40468,300
0.4047,300
0.40472,300
0.40474,300
0.40476,300
0.40478,300
0.4048,300
0.40482,300
0.40484,300
0.40486,300
0.40488,300
0.4049,300
0.40492,300
0.40494,300
0.40496,300
0.40498,300
0.405,300
0.40502,300
0.40504,300
0.40506,300
0.40508,300
0.4051,300
0.40512,300
0.40514,300
0.40516,300
0.40518,300
0.4052,300
0.40522,300
0.40524,300
0.40526,300
0.40528,300
0.4053,300
0.40532,300
0.40534,300
0.40536,300
0.40538,300
0.4054,300
0.40542,300
0.40544,300
0.40546,300
0.40548,300
0.4055,300
0.40552,300
0.40554,300
0.40556,300
0.40558,300
0.4056,300
0.40562,300
0.40564,300
0.40566,300
0.40568,300
0.4057,300
0.40572,300
0.40574,300
0.40576,300
0.40578,300
0.4058,300
0.40582,300
0.40584,300
0.40586,300
0.40588,300
0.4059,300
0.40592,300
0.40594,300
0.40596,300
0.40598,300
0.406,300
0.40602,300
0.40604,300
0.40606,300
0.40608,300
0.4061,300
0.40612,300
0.40614,300
0.40616,300
0.40618,300
0.4062,300
0.40622,300
0.40624,300
0.40626,300
0.40628,300
0.4063,300
0.40632,300
0.40634,300
0.40636,300
0.40638,300
0.4064,300
0.40642,300
0.40644,300
0.40646,300
0.40648,300
0.4065,300
0.40652,300
0.40654,300
0.40656,300
0.40658,300
0.4066,300
0.40662,300
0.40664,300
0.40666,300
0.40668,300
0.4067,300
0.40672,300
0.40674,300
0.40676,300
0.40678,300
0.4068,300
0.40682,300
0.40684,300
0.40686,300
0.40688,300
0.4069,300
0.40692,300
0.40694,300
0.40696,300
0.40698,300
0.407,300
0.40702,300
0.40704,300
0.40706,300
0.40708,300
0.4071,300
0.40712,300
0.40714,300
0.40716,300
0.40718,300
0.4072,300
0.40722,300
0.40724,300
0.40726,300
0.40728,300
0.4073,300
0.40732,300
0.40734,300
0.40736,300
0.40738,300
0.4074,300
0.40742,300
0.40744,300
0.40746,300
0.40748,300
0.4075,300
0.40752,300
0.40754,300
0.40756,300
0.40758,300
0.4076,300
0.40762,300
0.40764,300
0.40766,300
0.40768,300
0.4077,300
0.40772,300
0.40774,300
0.40776,300
0.40778,300
0.4078,300
0.40782,300
0.40784,300
0.40786,300
0.40788,300
0.4079,300
0.40792,300
0.40794,300
0.40796,300
0.40798,300
0.408,300
0.40802,300
0.40804,300
0.40806,300
0.40808,300
0.4081,300
0.40812,300
0.40814,300
0.40816,300
0.40818,300
0.4082,300
0.40822,300
0.40824,300
0.40826,300
0.40828,300
0.4083,300
0.40832,300
0.40834,300
0.40836,300
0.40838,300
0.4084,300
0.40842,300
0.40844,300
0.40846,300
0.40848,300
0.4085,300
0.40852,300
0.40854,300
0.40856,300
0.40858,300
0.4086,300
0.40862,300
0.40864,300
0.40866,300
0.40868,300
0.4087,300
0.40872,300
0.40874,300
0.40876,300
0.40878,300
0.4088,300
0.40882,300
0.40884,300
0.40886,300
0.40888,300
0.4089,300
0.40892,300
0.40894,300
0.40896,300
0.40898,300
0.409,300
0.40902,300
0.40904,300
0.40906,300
0.40908,300
0.4091,300
0.40912,300
0.40914,300
0.40916,300
0.40918,300
0.4092,300
0.40922,300
0.40924,300
0.40926,300
0.40928,300
0.4093,300
0.40932,300
0.40934,300
0.40936,300
0.40938,300
0.4094,300
0.40942,300
0.40944,300
0.40946,300
0.40948,300
0.4095,300
0.40952,300
0.40954,300
0.40956,300
0.40958,300
0.4096,300
0.40962,300
0.40964,300
0.40966,300
0.40968,300
0.4097,300
0.40972,300
0.40974,300
0.40976,300
0.40978,300
0.4098,300
0.40982,300
0.40984,300
0.40986,300
0.40988,300
0.4099,300
0.40992,300
0.40994,300
0.40996,300
0.40998,300
0.41,300
0.41002,300
0.41004,300
0.41006,300
0.41008,300
0.4101,300
0.41012,300
0.41014,300
0.41016,300
0.41018,300
0.4102,300
0.41022,300
0.41024,300
0.41026,300
0.41028,300
0.4103,300
0.41032,300
0.41034,300
0.41036,300
0.41038,300
0.4104,300
0.41042,300
0.41044,300
0.41046,300
0.41048,300
0.4105,300
0.41052,300
0.41054,300
0.41056,300
0.41058,300
0.4106,300
0.41062,300
0.41064,300
0.41066,300
0.41068,300
0.4107,300
0.41072,300
0.41074,300
0.41076,300
0.41078,300
0.4108,300
0.41082,300
0.41084,300
0.41086,300
0.41088,300
0.4109,300
0.41092,300
0.41094,300
0.41096,300
0.41098,300
0.411,300
0.41102,300
0.41104,300
0.41106,300
0.41108,300
0.4111,300
0.41112,300
0.41114,300
0.41116,300
0.41118,300
0.4112,300
0.41122,300
0.41124,300
0.41126,300
0.41128,300
0.4113,300
0.41132,300
0.41134,300
0.41136,300
0.41138,300
0.4114,300
0.41142,300
0.41144,300
0.41146,300
0.41148,300
0.4115,300
0.41152,300
0.41154,300
0.41156,300
0.41158,300
0.4116,300
0.41162,300
0.41164,300
0.41166,300
0.41168,300
0.4117,300
0.41172,300
0.41174,300
0.41176,300
0.41178,300
0.4118,300
0.41182,300
0.41184,300
0.41186,300
0.41188,300
0.4119,300
0.41192,300
0.41194,300
0.41196,300
0.41198,300
0.412,300
0.41202,300
0.41204,300
0.41206,300
0.41208,300
0.4121,300
0.41212,300
0.41214,300
0.41216,300
0.41218,300
0.4122,300
0.41222,300
0.41224,300
0.41226,300
0.41228,300
0.4123,300
0.41232,300
0.41234,300
0.41236,300
0.41238,300
0.4124,300
0.41242,300
0.41244,300
0.41246,300
0.41248,300
0.4125,300
0.41252,300
0.41254,300
0.41256,300
0.41258,300
0.4126,300
0.41262,300
0.41264,300
0.41266,300
0.41268,300
0.4127,300
0.41272,300
0.41274,300
0.41276,300
0.41278,300
0.4128,300
0.41282,300
0.41284,300
0.41286,300
0.41288,300
0.4129,300
0.41292,300
0.41294,300
0.41296,300
0.41298,300
0.413,300
0.41302,300
0.41304,300
0.41306,300
0.41308,300
0.4131,300
0.41312,300
0.41314,300
0.41316,300
0.41318,300
0.4132,300
0.41322,300
0.41324,300
0.41326,300
0.41328,300
0.4133,300
0.41332,300
0.41334,300
0.41336,300
0.41338,300
0.4134,300
0.41342,300
0.41344,300
0.41346,300
0.41348,300
0.4135,300
0.41352,300
0.41354,300
0.41356,300
0.41358,300
0.4136,300
0.41362,300
0.41364,300
0.41366,300
0.41368,300
0.4137,300
0.41372,300
0.41374,300
0.41376,300
0.41378,300
0.4138,300
0.41382,300
0.41384,300
0.41386,300
0.41388,300
0.4139,300
0.41392,300
0.41394,300
0.41396,300
0.41398,300
0.414,300
0.41402,300
0.41404,300
0.41406,300
0.41408,300
0.4141,300
0.41412,300
0.41414,300
0.41416,300
0.41418,300
0.4142,300
0.41422,300
0.41424,300
0.41426,300
0.41428,300
0.4143,300
0.41432,300
0.41434,300
0.41436,300
0.41438,300
0.4144,300
0.41442,300
0.41444,300
0.41446,300
0.41448,300
0.4145,300
0.41452,300
0.41454,300
0.41456,300
0.41458,300
0.4146,300
0.41462,300
0.41464,300
0.41466,300
0.41468,300
0.4147,300
0.41472,300
0.41474,300
0.41476,300
0.41478,300
0.4148,300
0.41482,300
0.41484,300
0.41486,300
0.41488,300
0.4149,300
0.41492,300
0.41494,300
0.41496,300
0.41498,300
0.415,300
0.41502,300
0.41504,300
0.41506,300
0.41508,300
0.4151,300
0.41512,300
0.41514,300
0.41516,300
0.41518,300
0.4152,300
0.41522,300
0.41524,300
0.41526,300
0.41528,300
0.4153,300
0.41532,300
0.41534,300
0.41536,300
0.41538,300
0.4154,300
0.41542,300
0.41544,300
0.41546,300
0.41548,300
0.4155,300
0.41552,300
0.41554,300
0.41556,300
0.41558,300
0.4156,300
0.41562,300
0.41564,300
0.41566,300
0.41568,300
0.4157,300
0.41572,300
0.41574,300
0.41576,300
0.41578,300
0.4158,300
0.41582,300
0.41584,300
0.41586,300
0.41588,300
0.4159,300
0.41592,300
0.41594,300
0.41596,300
0.41598,300
0.416,300
0.41602,300
0.41604,300
0.41606,300
0.41608,300
0.4161,300
0.41612,300
0.41614,300
0.41616,300
0.41618,300
0.4162,300
0.41622,300
0.41624,300
0.41626,300
0.41628,300
0.4163,300
0.41632,300
0.41634,300
0.41636,300
0.41638,300
0.4164,300
0.41642,300
0.41644,300
0.41646,300
0.41648,300
0.4165,300
0.41652,300
0.41654,300
0.41656,300
0.41658,300
0.4166,300
0.41662,300
0.41664,300
0.41666,300
0.41668,300
0.4167,300
0.41672,300
0.41674,300
0.41676,300
0.41678,300
0.4168,300
0.41682,300
0.41684,300
0.41686,300
0.41688,300
0.4169,300
0.41692,300
0.41694,300
0.41696,300
0.41698,300
0.417,300
0.41702,300
0.41704,300
0.41706,300
0.41708,300
0.4171,300
0.41712,300
0.41714,300
0.41716,300
0.41718,300
0.4172,300
0.41722,300
0.41724,300
0.41726,300
0.41728,300
0.4173,300
0.41732,300
0.41734,300
0.41736,300
0.41738,300
0.4174,300
0.41742,300
0.41744,300
0.41746,300
0.41748,300
0.4175,300
0.41752,300
0.41754,300
0.41756,300
0.41758,300
0.4176,300
0.41762,300
0.41764,300
0.41766,300
0.41768,300
0.4177,300
0.41772,300
0.41774,300
0.41776,300
0.41778,300
0.4178,300
0.41782,300
0.41784,300
0.41786,300
0.41788,300
0.4179,300
0.41792,300
0.41794,300
0.41796,300
0.41798,300
0.418,300
0.41802,300
0.41804,300
0.41806,300
0.41808,300
0.4181,300
0.41812,300
0.41814,300
0.41816,300
0.41818,300
0.4182,300
0.41822,300
0.41824,300
0.41826,300
0.41828,300
0.4183,300
0.41832,300
0.41834,300
0.41836,300
0.41838,300
0.4184,300
0.41842,300
0.41844,300
0.41846,300
0.41848,300
0.4185,300
0.41852,300
0.41854,300
0.41856,300
0.41858,300
0.4186,300
0.41862,300
0.41864,300
0.41866,300
0.41868,300
0.4187,300
0.41872,300
0.41874,300
0.41876,300
0.41878,300
0.4188,300
0.41882,300
0.41884,300
0.41886,300
0.41888,300
0.4189,300
0.41892,300
0.41894,300
0.41896,300
0.41898,300
0.419,300
0.41902,300
0.41904,300
0.41906,300
0.41908,300
0.4191,300
0.41912,300
0.41914,300
0.41916,300
0.41918,300
0.4192,300
0.41922,300
0.41924,300
0.41926,300
0.41928,300
0.4193,300
0.41932,300
0.41934,300
0.41936,300
0.41938,300
0.4194,300
0.41942,300
0.41944,300
0.41946,300
0.41948,300
0.4195,300
0.41952,300
0.41954,300
0.41956,300
0.41958,300
0.4196,300
0.41962,300
0.41964,300
0.41966,300
0.41968,300
0.4197,300
0.41972,300
0.41974,300
0.41976,300
0.41978,300
0.4198,300
0.41982,300
0.41984,300
0.41986,300
0.41988,300
0.4199,300
0.41992,300
0.41994,300
0.41996,300
0.41998,300
0.42,300
0.42002,300
0.42004,300
0.42006,300
0.42008,300
0.4201,300
0.42012,300
0.42014,300
0.42016,300
0.42018,300
0.4202,300
0.42022,300
0.42024,300
0.42026,300
0.42028,300
0.4203,300
0.42032,300
0.42034,300
0.42036,300
0.42038,300
0.4204,300
0.42042,300
0.42044,300
0.42046,300
0.42048,300
0.4205,300
0.42052,300
0.42054,300
0.42056,300
0.42058,300
0.4206,300
0.42062,300
0.42064,300
0.42066,300
0.42068,300
0.4207,300
0.42072,300
0.42074,300
0.42076,300
0.42078,300
0.4208,300
0.42082,300
0.42084,300
0.42086,300
0.42088,300
0.4209,300
0.42092,300
0.42094,300
0.42096,300
0.42098,300
0.421,300
0.42102,300
0.42104,300
0.42106,300
0.42108,300
0.4211,300
0.42112,300
0.42114,300
0.42116,300
0.42118,300
0.4212,300
0.42122,300
0.42124,300
0.42126,300
0.42128,300
0.4213,300
0.42132,300
0.42134,300
0.42136,300
0.42138,300
0.4214,300
0.42142,300
0.42144,300
0.42146,300
0.42148,300
0.4215,300
0.42152,300
0.42154,300
0.42156,300
0.42158,300
0.4216,300
0.42162,300
0.42164,300
0.42166,300
0.42168,300
0.4217,300
0.42172,300
0.42174,300
0.42176,300
0.42178,300
0.4218,300
0.42182,300
0.42184,300
0.42186,300
0.42188,300
0.4219,300
0.42192,300
0.42194,300
0.42196,300
0.42198,300
0.422,300
0.42202,300
0.42204,300
0.42206,300
0.42208,300
0.4221,300
0.42212,300
0.42214,300
0.42216,300
0.42218,300
0.4222,300
0.42222,300
0.42224,300
0.42226,300
0.42228,300
0.4223,300
0.42232,300
0.42234,300
0.42236,300
0.42238,300
0.4224,300
0.42242,300
0.42244,300
0.42246,300
0.42248,300
0.4225,300
0.42252,300
0.42254,300
0.42256,300
0.42258,300
0.4226,300
0.42262,300
0.42264,300
0.42266,300
0.42268,300
0.4227,300
0.42272,300
0.42274,300
0.42276,300
0.42278,300
0.4228,300
0.42282,300
0.42284,300
0.42286,300
0.42288,300
0.4229,300
0.42292,300
0.42294,300
0.42296,300
0.42298,300
0.423,300
0.42302,300
0.42304,300
0.42306,300
0.42308,300
0.4231,300
0.42312,300
0.42314,300
0.42316,300
0.42318,300
0.4232,300
0.42322,300
0.42324,300
0.42326,300
0.42328,300
0.4233,300
0.42332,300
0.42334,300
0.42336,300
0.42338,300
0.4234,300
0.42342,300
0.42344,300
0.42346,300
0.42348,300
0.4235,300
0.42352,300
0.42354,300
0.42356,300
0.42358,300
0.4236,300
0.42362,300
0.42364,300
0.42366,300
0.42368,300
0.4237,300
0.42372,300
0.42374,300
0.42376,300
0.42378,300
0.4238,300
0.42382,300
0.42384,300
0.42386,300
0.42388,300
0.4239,300
0.42392,300
0.42394,300
0.42396,300
0.42398,300
0.424,300
0.42402,300
0.42404,300
0.42406,300
0.42408,300
0.4241,300
0.42412,300
0.42414,300
0.42416,300
0.42418,300
0.4242,300
0.42422,300
0.42424,300
0.42426,300
0.42428,300
0.4243,300
0.42432,300
0.42434,300
0.42436,300
0.42438,300
0.4244,300
0.42442,300
0.42444,300
0.42446,300
0.42448,300
0.4245,300
0.42452,300
0.42454,300
0.42456,300
0.42458,300
0.4246,300
0.42462,300
0.42464,300
0.42466,300
0.42468,300
0.4247,300
0.42472,300
0.42474,300
0.42476,300
0.42478,300
0.4248,300
0.42482,300
0.42484,300
0.42486,300
0.42488,300
0.4249,300
0.42492,300
0.42494,300
0.42496,300
0.42498,300
0.425,300
0.42502,300
0.42504,300
0.42506,300
0.42508,300
0.4251,300
0.42512,300
0.42514,300
0.42516,300
0.42518,300
0.4252,300
0.42522,300
0.42524,300
0.42526,300
0.42528,300
0.4253,300
0.42532,300
0.42534,300
0.42536,300
0.42538,300
0.4254,300
0.42542,300
0.42544,300
0.42546,300
0.42548,300
0.4255,300
0.42552,300
0.42554,300
0.42556,300
0.42558,300
0.4256,300
0.42562,300
0.42564,300
0.42566,300
0.42568,300
0.4257,300
0.42572,300
0.42574,300
0.42576,300
0.42578,300
0.4258,300
0.42582,300
0.42584,300
0.42586,300
0.42588,300
0.4259,300
0.42592,300
0.42594,300
0.42596,300
0.42598,300
0.426,300
0.42602,300
0.42604,300
0.42606,300
0.42608,300
0.4261,300
0.42612,300
0.42614,300
0.42616,300
0.42618,300
0.4262,300
0.42622,300
0.42624,300
0.42626,300
0.42628,300
0.4263,300
0.42632,300
0.42634,300
0.42636,300
0.42638,300
0.4264,300
0.42642,300
0.42644,300
0.42646,300
0.42648,300
0.4265,300
0.42652,300
0.42654,300
0.42656,300
0.42658,300
0.4266,300
0.42662,300
0.42664,300
0.42666,300
0.42668,300
0.4267,300
0.42672,300
0.42674,300
0.42676,300
0.42678,300
0.4268,300
0.42682,300
0.42684,300
0.42686,300
0.42688,300
0.4269,300
0.42692,300
0.42694,300
0.42696,300
0.42698,300
0.427,300
0.42702,300
0.42704,300
0.42706,300
0.42708,300
0.4271,300
0.42712,300
0.42714,300
0.42716,300
0.42718,300
0.4272,300
0.42722,300
0.42724,300
0.42726,300
0.42728,300
0.4273,300
0.42732,300
0.42734,300
0.42736,300
0.42738,300
0.4274,300
0.42742,300
0.42744,300
0.42746,300
0.42748,300
0.4275,300
0.42752,300
0.42754,300
0.42756,300
0.42758,300
0.4276,300
0.42762,300
0.42764,300
0.42766,300
0.42768,300
0.4277,300
0.42772,300
0.42774,300
0.42776,300
0.42778,300
0.4278,300
0.42782,300
0.42784,300
0.42786,300
0.42788,300
0.4279,300
0.42792,300
0.42794,300
0.42796,300
0.42798,300
0.428,300
0.42802,300
0.42804,300
0.42806,300
0.42808,300
0.4281,300
0.42812,300
0.42814,300
0.42816,300
0.42818,300
0.4282,300
0.42822,300
0.42824,300
0.42826,300
0.42828,300
0.4283,300
0.42832,300
0.42834,300
0.42836,300
0.42838,300
0.4284,300
0.42842,300
0.42844,300
0.42846,300
0.42848,300
0.4285,300
0.42852,300
0.42854,300
0.42856,300
0.42858,300
0.4286,300
0.42862,300
0.42864,300
0.42866,300
0.42868,300
0.4287,300
0.42872,300
0.42874,300
0.42876,300
0.42878,300
0.4288,300
0.42882,300
0.42884,300
0.42886,300
0.42888,300
0.4289,300
0.42892,300
0.42894,300
0.42896,300
0.42898,300
0.429,300
0.42902,300
0.42904,300
0.42906,300
0.42908,300
0.4291,300
0.42912,300
0.42914,300
0.42916,300
0.42918,300
0.4292,300
0.42922,300
0.42924,300
0.42926,300
0.42928,300
0.4293,300
0.42932,300
0.42934,300
0.42936,300
0.42938,300
0.4294,300
0.42942,300
0.42944,300
0.42946,300
0.42948,300
0.4295,300
0.42952,300
0.42954,300
0.42956,300
0.42958,300
0.4296,300
0.42962,300
0.42964,300
0.42966,300
0.42968,300
0.4297,300
0.42972,300
0.42974,300
0.42976,300
0.42978,300
0.4298,300
0.42982,300
0.42984,300
0.42986,300
0.42988,300
0.4299,300
0.42992,300
0.42994,300
0.42996,300
0.42998,300
0.43,300
0.43002,300
0.43004,300
0.43006,300
0.43008,300
0.4301,300
0.43012,300
0.43014,300
0.43016,300
0.43018,300
0.4302,300
0.43022,300
0.43024,300
0.43026,300
0.43028,300
0.4303,300
0.43032,300
0.43034,300
0.43036,300
0.43038,300
0.4304,300
0.43042,300
0.43044,300
0.43046,300
0.43048,300
0.4305,300
0.43052,300
0.43054,300
0.43056,300
0.43058,300
0.4306,300
0.43062,300
0.43064,300
0.43066,300
0.43068,300
0.4307,300
0.43072,300
0.43074,300
0.43076,300
0.43078,300
0.4308,300
0.43082,300
0.43084,300
0.43086,300
0.43088,300
0.4309,300
0.43092,300
0.43094,300
0.43096,300
0.43098,300
0.431,300
